project_id,project_name,action_description,action_status,action_gyr,risk_description,milestone_description,gyr_constraint,gyr_status,previous_gyr_status,gyr_comments,project_created_at
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",overall,yellow,green,"having some issues but seem to be staying on track","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",scope,yellow,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",schedule,green,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",budget,green,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",overall,red,yellow,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",schedule,red,green,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",scope,yellow,yellow,"the plan but need to execute","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",overall,green,red,"back on track!","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",schedule,yellow,red,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",scope,green,yellow,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",overall,yellow,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",risk,yellow,NULL,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",technology,red,NULL,"Most of what we are doing is to receive more training and information on our current situation while trying to apply the requirements of the project to the outcome.","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",other,green,NULL,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",resources,green,NULL,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",resources,green,green,"All resources remain available","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",risk,yellow,yellow,"Continue to see multiple risks that have high probability and impact","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",technology,yellow,red,"With new contracted tech we are in better position for testing","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",other,green,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",other,green,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",scope,green,green,NULL,"2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",scope,yellow,green,"Need to discuss removing some features","2021-11-26 17:01:30"
4,"Office Move",NULL,NULL,NULL,"There is a risk that the information provided as to the technical spec does not conform with the safety guidelines that are coming out later this year.","milestone one",schedule,red,yellow,NULL,"2021-11-26 17:01:30"
